Date,Open,High,Low,Close,Volume
1980-12-22,0.0,136.68,132.88,135.78,51950000
1980-12-23,0.0,137.48,134.01,135.3,55260000
1980-12-24,0.0,136.55,134.15,135.88,29490000
1980-12-26,0.0,137.02,135.2,136.57,16130000
1980-12-29,0.0,137.51,134.36,135.03,36060000
1980-12-30,0.0,136.51,134.04,135.33,39750000
1980-12-31,0.0,136.76,134.29,135.76,41210000
1981-01-02,0.0,137.1,134.61,136.34,28870000
1981-01-05,0.0,139.24,135.86,137.97,58710000
1981-01-06,0.0,140.32,135.78,138.12,67400000
1981-01-07,0.0,136.02,132.3,135.08,92890000
1981-01-08,0.0,136.1,131.96,133.06,55350000
1981-01-09,0.0,134.76,131.71,133.48,50190000
1981-01-12,0.0,135.88,132.79,133.52,48760000
1981-01-13,0.0,134.27,131.69,133.29,40890000
1981-01-14,0.0,135.25,132.65,133.47,41390000
1981-01-15,0.0,135.15,132.44,134.22,39640000
1981-01-16,0.0,135.91,133.35,134.77,43260000
1981-01-19,0.0,135.86,133.51,134.37,36470000
1981-01-20,0.0,135.3,131.26,131.65,41750000
1981-01-21,0.0,132.48,129.93,131.36,39190000
1981-01-22,0.0,132.08,129.23,130.26,39880000
1981-01-23,0.0,131.34,129.0,130.23,37220000
1981-01-26,0.0,131.18,128.57,129.84,35380000
1981-01-27,0.0,131.95,129.32,131.12,42260000
1981-01-28,0.0,132.41,129.82,130.34,36690000
1981-01-29,0.0,131.78,128.97,130.24,38170000
1981-01-30,0.0,131.65,128.61,129.55,41160000
1981-02-02,0.0,129.48,125.82,126.91,44070000
1981-02-03,0.0,128.92,125.89,128.46,45950000
1981-02-04,0.0,129.71,127.29,128.59,45520000
1981-02-05,0.0,130.49,127.99,129.63,45320000
1981-02-06,0.0,131.81,129.03,130.6,45820000
1981-02-09,0.0,131.39,128.61,129.27,38330000
1981-02-10,0.0,130.19,128.05,129.24,40820000
1981-02-11,0.0,129.92,127.6,128.24,37770000
1981-02-12,0.0,128.95,126.78,127.48,34700000
1981-02-13,0.0,128.34,126.04,126.98,33360000
1981-02-17,0.0,128.75,126.43,127.81,37940000
1981-02-18,0.0,129.25,127.09,128.48,40410000
1981-02-19,0.0,129.07,125.98,126.61,41630000
1981-02-20,0.0,127.65,124.66,126.58,41900000
1981-02-23,0.0,128.28,125.69,127.35,39590000
1981-02-24,0.0,128.76,126.49,127.39,43960000
1981-02-25,0.0,129.21,125.77,128.52,45710000
1981-02-26,0.0,130.93,128.02,130.1,60300000
1981-02-27,0.0,132.02,129.35,131.27,53210000
1981-03-02,0.0,132.96,130.15,132.01,47710000
1981-03-03,0.0,132.72,129.66,130.56,48730000
1981-03-04,0.0,132.07,129.57,130.86,47260000
1981-03-05,0.0,131.82,129.25,129.93,45380000
1981-03-06,0.0,131.18,128.56,129.85,43940000
1981-03-09,0.0,131.94,129.39,131.12,46180000
1981-03-10,0.0,132.64,129.72,130.46,56610000
1981-03-11,0.0,131.2,128.72,129.95,47390000
1981-03-12,0.0,133.56,129.76,133.19,54640000
1981-03-13,0.0,135.53,132.39,133.11,68290000
1981-03-16,0.0,135.35,132.1,134.68,49940000
1981-03-17,0.0,136.09,132.8,133.92,65920000
1981-03-18,0.0,135.66,132.8,134.22,55740000
1981-03-19,0.0,135.37,132.37,133.46,62440000
1981-03-20,0.0,135.29,132.5,134.08,61980000
1981-03-23,0.0,136.5,133.41,135.69,57880000
1981-03-24,0.0,137.4,134.1,134.67,66400000
1981-03-25,0.0,137.32,133.92,137.11,56320000
1981-03-26,0.0,138.38,135.29,136.27,60370000
1981-03-27,0.0,136.89,133.91,134.65,46930000
1981-03-30,0.0,135.87,133.51,134.28,33500000
1981-03-31,0.0,137.15,134.68,136.0,50980000
1981-04-01,0.0,137.56,135.04,136.57,54880000
1981-04-02,0.0,137.72,135.16,136.32,52570000
1981-04-03,0.0,137.04,134.67,135.49,48680000
1981-04-06,0.0,135.61,132.91,133.93,43190000
1981-04-07,0.0,135.27,132.96,133.91,44540000
1981-04-08,0.0,135.34,133.26,134.31,48000000
1981-04-09,0.0,135.8,132.59,134.67,59520000
1981-04-10,0.0,136.23,133.18,134.51,58130000
1981-04-13,0.0,134.91,132.24,133.15,49860000
1981-04-14,0.0,134.03,131.58,132.68,48350000
1981-04-15,0.0,134.79,132.2,134.17,56040000
1981-04-16,0.0,135.82,133.43,134.7,52950000
1981-04-20,0.0,136.25,133.19,135.45,51020000
1981-04-21,0.0,136.38,133.49,134.23,60280000
1981-04-22,0.0,135.54,132.72,134.14,60660000
1981-04-23,0.0,135.9,132.9,133.94,64200000
1981-04-24,0.0,136.0,132.88,135.14,60000000
1981-04-27,0.0,136.56,134.13,135.48,51080000
1981-04-28,0.0,136.09,133.1,134.33,58210000
1981-04-29,0.0,134.69,131.82,133.05,53340000
1981-04-30,0.0,134.44,131.85,132.81,47970000
1981-05-01,0.0,134.17,131.43,132.72,48360000
1981-05-04,0.0,131.78,129.61,130.67,40430000
1981-05-05,0.0,131.33,128.93,130.32,49000000
1981-05-06,0.0,132.38,130.09,130.78,47100000
1981-05-07,0.0,132.41,130.21,131.67,42590000
1981-05-08,0.0,132.69,130.84,131.66,41860000
1981-05-11,0.0,132.23,129.11,129.71,37640000
1981-05-12,0.0,131.17,128.78,130.72,40440000
1981-05-13,0.0,131.96,129.53,130.55,42600000
1981-05-14,0.0,132.15,129.91,131.28,42750000
1981-05-15,0.0,133.21,130.75,132.17,45460000
1981-05-18,0.0,133.65,131.49,132.54,42510000
1981-05-19,0.0,133.22,130.78,132.09,42220000
1981-05-20,0.0,133.03,130.59,132.0,42370000
1981-05-21,0.0,133.03,130.7,131.75,46820000
1981-05-22,0.0,132.65,130.42,131.33,40710000
1981-05-26,0.0,133.3,130.64,132.77,42760000
1981-05-27,0.0,134.65,131.85,133.77,58730000
1981-05-28,0.0,134.92,132.0,133.45,59500000
1981-05-29,0.0,134.36,131.52,132.59,51580000
1981-06-01,0.0,134.62,131.49,132.41,62170000
1981-06-02,0.0,132.96,129.84,130.62,53930000
1981-06-03,0.0,131.37,128.77,130.71,54700000
1981-06-04,0.0,132.21,129.72,130.96,48940000
1981-06-05,0.0,132.98,130.17,132.22,47180000
1981-06-08,0.0,133.68,131.29,132.24,41580000
1981-06-09,0.0,133.3,130.94,131.97,44600000
1981-06-10,0.0,133.49,131.04,132.32,53200000
1981-06-11,0.0,134.31,131.58,133.75,59530000
1981-06-12,0.0,135.09,132.4,133.49,60790000
1981-06-15,0.0,135.67,132.78,133.61,63350000
1981-06-16,0.0,134.0,131.29,132.15,57780000
1981-06-17,0.0,133.98,130.81,133.32,55470000
1981-06-18,0.0,133.98,130.94,131.64,48400000
1981-06-19,0.0,133.27,130.49,132.27,46430000
1981-06-22,0.0,133.54,131.1,131.95,41790000
1981-06-23,0.0,133.98,131.16,133.35,51840000
1981-06-24,0.0,133.9,131.65,132.66,46650000
1981-06-25,0.0,134.3,131.78,132.81,43920000
1981-06-26,0.0,133.75,131.71,132.56,39240000
1981-06-29,0.0,133.5,131.2,131.89,37930000
1981-06-30,0.0,132.67,130.31,131.21,41550000
1981-07-01,0.0,131.69,129.04,129.77,49080000
1981-07-02,0.0,130.48,127.84,128.64,45100000
1981-07-06,0.0,128.99,126.44,127.37,44590000
1981-07-07,0.0,129.6,126.39,128.24,53560000
1981-07-08,0.0,129.57,126.95,128.32,46000000
1981-07-09,0.0,130.08,127.57,129.3,45510000
1981-07-10,0.0,130.43,128.38,129.37,39950000
1981-07-13,0.0,130.82,128.79,129.64,38100000
1981-07-14,0.0,130.78,128.14,129.65,45230000
1981-07-15,0.0,131.59,128.89,130.23,48950000
1981-07-16,0.0,131.41,129.3,130.34,39010000
1981-07-17,0.0,131.6,129.49,130.76,42780000
1981-07-20,0.0,130.6,127.98,128.72,40240000
1981-07-21,0.0,129.6,127.08,128.34,47280000
1981-07-22,0.0,129.72,126.7,127.13,47500000
1981-07-23,0.0,128.26,125.96,127.4,41790000
1981-07-24,0.0,129.31,127.11,128.46,38880000
1981-07-27,0.0,130.61,128.43,129.9,39610000
1981-07-28,0.0,130.44,128.28,129.14,38160000
1981-07-29,0.0,130.09,128.37,129.16,37610000
1981-07-30,0.0,130.68,128.56,130.01,41560000
1981-07-31,0.0,131.78,129.6,130.92,43480000
1981-08-03,0.0,131.74,129.42,130.48,39650000
1981-08-04,0.0,131.66,129.43,131.18,39460000
1981-08-05,0.0,133.39,130.76,132.67,54290000
1981-08-06,0.0,134.04,131.74,132.64,52070000
1981-08-07,0.0,133.04,130.96,131.75,38370000
1981-08-10,0.0,133.32,130.83,132.54,38370000
1981-08-11,0.0,134.63,132.09,133.85,52600000
1981-08-12,0.0,135.18,132.73,133.4,53650000
1981-08-13,0.0,134.58,132.53,133.51,42460000
1981-08-14,0.0,134.33,131.91,132.49,42580000
1981-08-17,0.0,133.02,130.75,131.22,40840000
1981-08-18,0.0,131.73,129.1,130.11,47270000
1981-08-19,0.0,131.2,128.99,130.49,39390000
1981-08-20,0.0,131.74,129.84,130.69,38270000
1981-08-21,0.0,131.06,128.7,129.23,37670000
1981-08-24,0.0,128.59,125.02,125.5,46750000
1981-08-25,0.0,125.77,123.0,125.13,54600000
1981-08-26,0.0,126.17,123.99,124.96,39980000
1981-08-27,0.0,125.31,122.9,123.51,43900000
1981-08-28,0.0,125.09,122.85,124.08,38020000
1981-08-31,0.0,125.58,122.29,122.79,40360000
1981-09-01,0.0,123.92,121.59,123.02,45110000
1981-09-02,0.0,124.58,122.54,123.49,37570000
1981-09-03,0.0,124.16,120.82,121.24,41730000
1981-09-04,0.0,121.54,119.24,120.07,42760000
1981-09-08,0.0,120.12,116.85,117.98,47340000
1981-09-09,0.0,119.49,116.87,118.4,43910000
1981-09-10,0.0,122.18,118.33,120.14,47430000
1981-09-11,0.0,122.13,119.29,121.61,42170000
1981-09-14,0.0,122.0,119.67,120.66,34040000
1981-09-15,0.0,121.77,119.27,119.77,38580000
1981-09-16,0.0,120.0,117.89,118.87,43660000
1981-09-17,0.0,119.87,116.63,117.15,48300000
1981-09-18,0.0,117.69,115.18,116.26,47350000
1981-09-21,0.0,118.07,115.04,117.24,44570000
1981-09-22,0.0,118.19,115.93,116.68,46830000
1981-09-23,0.0,116.68,113.6,115.65,52700000
1981-09-24,0.0,117.47,114.32,115.01,48880000
1981-09-25,0.0,114.69,111.64,112.77,54390000
1981-09-28,0.0,115.83,110.19,115.53,61320000
1981-09-29,0.0,117.75,114.75,115.94,49800000
1981-09-30,0.0,117.05,114.6,116.18,40700000
1981-10-01,0.0,117.66,115.0,117.08,41600000
1981-10-02,0.0,120.16,117.07,119.36,54540000
1981-10-05,0.0,121.54,118.61,119.51,51290000
1981-10-06,0.0,121.39,118.08,119.39,45460000
1981-10-07,0.0,121.87,119.09,121.31,50030000
1981-10-08,0.0,123.08,120.23,122.31,47090000
1981-10-09,0.0,123.28,120.63,121.45,50060000
1981-10-12,0.0,122.37,120.17,121.21,30030000
1981-10-13,0.0,122.37,119.96,120.78,43360000
1981-10-14,0.0,120.97,118.38,118.8,40260000
1981-10-15,0.0,120.58,118.01,119.71,42830000
1981-10-16,0.0,120.46,118.38,119.19,37800000
1981-10-19,0.0,119.85,117.58,118.98,41590000
1981-10-20,0.0,121.29,118.78,120.28,51530000
1981-10-21,0.0,121.94,119.35,120.1,48490000
1981-10-22,0.0,120.78,118.48,119.64,40630000
1981-10-23,0.0,119.92,117.78,118.6,41990000
1981-10-26,0.0,119.0,116.81,118.16,38210000
1981-10-27,0.0,120.43,117.8,119.29,53030000
1981-10-28,0.0,120.96,118.39,119.45,48100000
1981-10-29,0.0,120.37,118.14,119.06,40070000
1981-10-30,0.0,122.53,118.43,121.89,59570000
1981-11-02,0.0,125.14,122.35,124.2,65100000
1981-11-03,0.0,125.52,123.14,124.8,54620000
1981-11-04,0.0,126.0,123.64,124.74,53450000
1981-11-05,0.0,125.8,122.98,123.54,50860000
1981-11-06,0.0,124.03,121.85,122.67,43270000
1981-11-09,0.0,124.13,121.59,123.29,48310000
1981-11-10,0.0,124.69,122.01,122.7,53940000
1981-11-11,0.0,123.82,121.51,122.92,41920000
1981-11-12,0.0,124.71,122.19,123.19,55720000
1981-11-13,0.0,123.61,121.06,121.67,45550000
1981-11-16,0.0,121.64,119.13,120.24,43740000
1981-11-17,0.0,121.78,119.5,121.15,43190000
1981-11-18,0.0,121.66,119.61,120.26,49980000
1981-11-19,0.0,121.67,119.42,120.71,48890000
1981-11-20,0.0,122.59,120.13,121.71,52010000
1981-11-23,0.0,123.09,120.76,121.6,45250000
1981-11-24,0.0,124.04,121.22,123.51,53200000
1981-11-25,0.0,125.29,123.07,124.05,58570000
1981-11-27,0.0,125.71,123.63,125.09,32770000
1981-11-30,0.0,126.97,124.18,126.35,47580000
1981-12-01,0.0,127.3,124.84,126.1,53980000
1981-12-02,0.0,126.45,124.18,124.69,44510000
1981-12-03,0.0,125.84,123.63,125.12,43770000
1981-12-04,0.0,127.32,125.12,126.26,55040000
1981-12-07,0.0,126.91,124.67,125.19,45720000
1981-12-08,0.0,125.75,123.52,124.82,45140000
1981-12-09,0.0,126.08,124.09,125.48,44810000
1981-12-10,0.0,126.54,124.6,125.71,47020000
1981-12-11,0.0,126.26,124.32,124.93,45850000
1981-12-14,0.0,124.37,122.17,122.78,44740000
1981-12-15,0.0,123.78,121.83,122.99,44130000
1981-12-16,0.0,123.66,121.73,122.42,42770000
1981-12-17,0.0,123.79,121.82,123.12,47230000
1981-12-18,0.0,124.87,122.56,124.0,50940000
1981-12-21,0.0,124.71,122.67,123.34,41290000
1981-12-22,0.0,124.17,122.19,122.88,48320000
1981-12-23,0.0,123.59,121.58,122.31,42910000
1981-12-24,0.0,123.06,121.57,122.54,23940000
1981-12-28,0.0,123.36,121.73,122.27,28320000
1981-12-29,0.0,122.9,121.12,121.67,35300000
1981-12-30,0.0,123.11,121.04,122.3,42960000
1981-12-31,0.0,123.42,121.57,122.55,40780000
1982-01-04,0.0,123.72,121.48,122.74,36760000
1982-01-05,0.0,122.61,119.57,120.05,47510000
1982-01-06,0.0,120.45,117.99,119.18,51510000
1982-01-07,0.0,119.88,117.7,118.93,43410000
1982-01-08,0.0,120.59,118.55,119.55,42050000
1982-01-11,0.0,120.34,116.47,116.78,51900000
1982-01-12,0.0,117.49,115.18,116.3,49800000
1982-01-13,0.0,117.46,114.24,114.88,49130000
1982-01-14,0.0,116.3,114.07,115.54,42940000
1982-01-15,0.0,117.14,115.1,116.33,43310000
1982-01-18,0.0,117.69,114.85,117.22,44920000
1982-01-19,0.0,118.15,115.52,115.97,45070000
1982-01-20,0.0,116.64,114.29,115.27,48860000
1982-01-21,0.0,116.92,114.6,115.75,48610000
1982-01-22,0.0,116.53,114.58,115.38,44370000
1982-01-25,0.0,115.93,113.63,115.41,43170000
1982-01-26,0.0,116.6,114.49,115.19,44870000
1982-01-27,0.0,116.6,114.38,115.74,50060000
1982-01-28,0.0,119.35,116.1,118.92,66690000
1982-01-29,0.0,121.38,118.64,120.4,73400000
1982-02-01,0.0,119.81,117.14,117.78,47720000
1982-02-02,0.0,119.15,116.91,118.01,45020000
1982-02-03,0.0,118.67,116.04,116.48,49560000
1982-02-04,0.0,117.49,114.88,116.42,53300000
1982-02-05,0.0,118.26,115.74,117.26,53350000
1982-02-08,0.0,117.04,114.2,114.63,48500000
1982-02-09,0.0,115.15,112.82,113.68,54420000
1982-02-10,0.0,115.62,113.45,114.66,46620000
1982-02-11,0.0,115.59,113.41,114.43,46730000
1982-02-12,0.0,115.39,113.7,114.38,37070000
1982-02-16,0.0,114.63,112.06,114.06,48880000
1982-02-17,0.0,115.09,112.97,113.69,47660000
1982-02-18,0.0,115.04,112.97,113.82,60810000
1982-02-19,0.0,114.58,112.33,113.22,51340000
1982-02-22,0.0,114.9,111.2,111.59,58310000
1982-02-23,0.0,112.46,110.03,111.51,60100000
1982-02-24,0.0,113.88,110.71,113.47,64800000
1982-02-25,0.0,114.86,112.44,113.21,54160000
1982-02-26,0.0,114.01,112.04,113.11,43840000
1982-03-01,0.0,114.32,111.86,113.31,53010000
1982-03-02,0.0,114.8,112.03,112.68,63800000
1982-03-03,0.0,112.51,109.98,110.92,70230000
1982-03-04,0.0,111.78,108.77,109.88,74340000
1982-03-05,0.0,110.9,108.31,109.34,67440000
1982-03-08,0.0,111.06,107.03,107.34,67330000
1982-03-09,0.0,109.88,106.17,108.83,76060000
1982-03-10,0.0,110.98,108.09,109.41,59440000
1982-03-11,0.0,110.87,108.38,109.36,52960000
1982-03-12,0.0,109.72,104.46,108.61,49600000
1982-03-15,0.0,109.99,107.47,109.45,43370000
1982-03-16,0.0,110.92,108.57,109.28,48900000
1982-03-17,0.0,110.1,108.11,109.08,48900000
1982-03-18,0.0,111.02,108.85,110.3,54270000
1982-03-19,0.0,111.59,109.64,110.61,46250000
1982-03-22,0.0,113.35,110.71,112.77,57610000
1982-03-23,0.0,114.51,112.29,113.55,67130000
1982-03-24,0.0,114.31,112.23,112.97,49380000
1982-03-25,0.0,114.26,112.02,113.21,51970000
1982-03-26,0.0,113.43,111.26,111.94,42400000
1982-03-29,0.0,112.82,110.9,112.3,37100000
1982-03-30,0.0,113.09,111.3,112.27,43900000
1982-03-31,0.0,113.17,111.32,111.96,43300000
1982-04-01,0.0,114.22,111.48,113.79,57100000
1982-04-02,0.0,115.79,113.65,115.12,59800000
1982-04-05,0.0,115.9,113.94,114.73,46900000
1982-04-06,0.0,115.92,113.7,115.36,43200000
1982-04-07,0.0,116.45,114.58,115.46,53130000
1982-04-08,0.0,116.94,114.94,116.22,60190000
1982-04-12,0.0,117.02,115.16,116.0,46520000
1982-04-13,0.0,117.12,115.16,115.99,48660000
1982-04-14,0.0,116.69,114.8,115.83,45150000
1982-04-15,0.0,116.86,115.02,116.35,45700000
1982-04-16,0.0,117.7,115.68,116.81,55890000
1982-04-19,0.0,118.16,115.83,116.7,58470000
1982-04-20,115.8,117.14,114.83,115.44,54610000
1982-04-21,115.48,115.87,115.3,115.72,57820000
1982-04-22,115.72,117.25,115.72,117.19,64470000
1982-04-23,118.02,118.64,117.19,118.64,71840000
1982-04-26,118.94,119.33,118.25,119.26,60500000
1982-04-27,119.07,119.26,117.73,118.0,56480000
1982-04-28,117.83,118.05,116.94,117.26,50530000
1982-04-29,116.4,117.24,116.11,116.14,51330000
1982-04-30,116.21,116.78,116.07,116.44,48200000
1982-05-03,115.96,116.82,115.91,116.82,46490000
1982-05-04,117.41,117.64,116.85,117.46,58720000
1982-05-05,117.85,118.05,117.31,117.67,58860000
1982-05-06,118.82,118.83,117.68,118.68,67540000
1982-05-07,119.08,119.89,118.71,119.47,67130000
1982-05-10,119.08,119.49,118.37,118.38,46300000
1982-05-11,118.54,119.59,118.32,119.42,54680000
1982-05-12,119.89,119.92,118.76,119.17,59210000
1982-05-13,119.08,119.2,118.13,118.22,58230000
1982-05-14,118.2,118.4,118.01,118.01,49900000
1982-05-17,117.62,118.02,116.66,116.71,45600000
1982-05-18,116.35,116.7,115.71,115.84,48970000
1982-05-19,115.61,115.96,114.82,114.89,48840000
1982-05-20,114.85,115.07,114.37,114.59,48330000
1982-05-21,115.03,115.13,114.6,114.89,45260000
1982-05-24,114.46,114.86,114.24,114.79,38510000
1982-05-25,115.5,115.51,114.4,114.4,44010000
1982-05-26,113.68,114.4,112.88,113.11,51250000
1982-05-27,113.11,113.12,112.58,112.66,44730000
1982-05-28,112.79,112.8,111.66,111.88,43900000
1982-06-01,111.97,112.07,111.66,111.68,41650000
1982-06-02,111.74,112.19,111.55,112.04,49220000
1982-06-03,112.04,112.48,111.45,111.86,48450000
1982-06-04,111.66,111.85,110.02,110.09,44110000
1982-06-07,109.59,110.59,109.42,110.12,44630000
1982-06-08,110.33,110.33,109.6,109.63,46820000
1982-06-09,109.46,109.63,108.53,108.99,55770000
1982-06-10,109.35,109.7,108.96,109.61,50950000
1982-06-11,111.11,111.48,109.65,111.24,68610000
1982-06-14,110.5,111.22,109.9,109.96,40100000
1982-06-15,109.63,109.96,108.98,109.69,44970000
1982-06-16,110.1,110.13,108.82,108.87,56280000
1982-06-17,108.01,108.85,107.48,107.6,49230000
1982-06-18,107.6,107.6,107.07,107.28,53800000
1982-06-21,107.28,107.88,107.01,107.2,50370000
1982-06-22,107.25,108.3,107.17,108.3,55290000
1982-06-23,108.59,110.14,108.09,110.14,62710000
1982-06-24,110.25,110.92,109.79,109.83,55860000
1982-06-25,109.56,109.83,109.09,109.14,38740000
1982-06-28,109.3,110.45,109.17,110.26,40700000
1982-06-29,110.26,110.57,109.68,110.21,46990000
1982-06-30,110.95,111.0,109.5,109.61,65280000
1982-07-01,109.52,109.63,108.62,108.71,47900000
1982-07-02,108.1,108.71,107.6,107.65,43760000
1982-07-06,107.27,107.67,106.74,107.29,44350000
1982-07-07,107.08,107.61,106.99,107.22,46920000
1982-07-08,106.85,107.53,105.57,107.53,63270000
1982-07-09,108.23,108.97,107.56,108.83,65870000
1982-07-12,109.48,109.62,108.89,109.57,74690000
1982-07-13,109.19,110.07,109.19,109.45,66170000
1982-07-14,109.68,110.44,109.08,110.44,58160000
1982-07-15,110.83,110.95,110.27,110.47,61090000
1982-07-16,110.16,111.48,110.16,111.07,58740000
1982-07-19,111.75,111.78,110.66,110.73,53030000
1982-07-20,111.11,111.56,110.35,111.54,61060000
1982-07-21,112.15,112.39,111.38,111.42,66770000
1982-07-22,110.95,112.02,110.94,111.48,53870000
1982-07-23,111.46,111.58,111.05,111.17,47280000
1982-07-26,110.66,111.16,110.29,110.36,37740000
1982-07-27,110.26,110.35,109.36,109.43,45740000
1982-07-28,109.42,109.42,107.53,107.74,53830000
1982-07-29,107.42,107.92,106.62,107.72,55680000
1982-07-30,107.35,107.95,107.01,107.09,39270000
1982-08-02,107.71,109.09,107.11,108.98,53460000
1982-08-03,108.98,109.43,107.81,107.83,60480000
1982-08-04,107.83,107.83,106.11,106.14,53440000
1982-08-05,106.1,106.1,104.76,105.16,54700000
1982-08-06,105.16,105.16,103.67,103.71,48660000
1982-08-09,103.69,103.69,102.2,103.08,54560000
1982-08-10,103.11,103.84,102.82,102.84,52680000
1982-08-11,102.83,103.01,102.48,102.6,49040000
1982-08-12,102.6,103.22,102.39,102.42,50080000
1982-08-13,102.42,103.85,102.4,103.85,44720000
1982-08-16,103.86,105.52,103.86,104.09,55420000
1982-08-17,105.4,109.04,104.09,109.04,92860000
1982-08-18,109.04,111.58,108.46,108.54,132690000
1982-08-19,108.53,109.86,108.34,109.16,78270000
1982-08-20,109.19,113.02,109.19,113.02,95890000
1982-08-23,113.02,116.11,112.65,116.11,110310000
1982-08-24,116.11,116.39,115.08,115.35,121650000
1982-08-25,115.35,118.12,115.11,117.58,106200000
1982-08-26,117.57,120.26,117.57,118.55,137330000
1982-08-27,117.38,118.56,116.63,117.11,74410000
1982-08-30,117.05,117.66,115.79,117.66,59560000
1982-08-31,117.65,119.6,117.65,119.51,86360000
1982-09-01,119.52,120.05,117.98,118.25,82830000
1982-09-02,118.24,120.32,117.84,120.29,74740000
1982-09-03,120.31,123.64,120.31,122.68,130910000
1982-09-07,122.68,122.68,121.19,121.37,68960000
1982-09-08,121.33,123.11,121.19,122.2,77960000
1982-09-09,122.19,123.22,121.9,121.97,73090000
1982-09-10,121.97,121.98,120.27,120.97,71080000
1982-09-13,120.94,122.24,120.25,122.24,59520000
1982-09-14,122.27,123.69,122.27,123.1,83070000
1982-09-15,123.09,124.81,122.72,124.29,69680000
1982-09-16,124.28,124.88,123.65,123.77,78900000
1982-09-17,123.76,123.76,122.34,122.55,63950000
1982-09-20,122.54,122.54,121.48,122.51,58520000
1982-09-21,122.51,124.91,122.51,124.88,82920000
1982-09-22,124.9,126.43,123.99,123.99,113150000
1982-09-23,123.99,124.19,122.96,123.81,68260000
1982-09-24,123.79,123.8,123.11,123.32,54600000
1982-09-27,123.32,123.62,122.75,123.62,44840000
1982-09-28,123.62,124.16,123.21,123.24,65900000
1982-09-29,123.24,123.24,121.28,121.63,62550000
1982-09-30,121.62,121.62,120.14,120.42,62610000
1982-10-01,120.4,121.97,120.15,121.97,65000000
1982-10-04,121.97,121.97,120.56,121.51,55650000
1982-10-05,121.6,122.73,121.6,121.98,69770000
1982-10-06,122.0,125.97,122.0,125.97,93570000
1982-10-07,125.99,128.96,125.99,128.8,147070000
1982-10-08,128.79,131.11,128.79,131.05,122250000
1982-10-11,131.06,135.53,131.06,134.47,138530000
1982-10-12,134.48,135.85,133.59,134.44,126310000
1982-10-13,134.42,137.97,134.14,136.71,139800000
1982-10-14,136.71,136.89,134.55,134.57,107530000
1982-10-15,134.55,134.61,133.28,133.57,80290000
1982-10-18,133.59,136.73,133.59,136.73,83790000
1982-10-19,136.73,137.96,135.72,136.58,100850000
1982-10-20,136.58,139.23,136.37,139.23,98680000
1982-10-21,139.23,140.27,137.63,139.06,122460000
1982-10-22,139.06,140.4,138.75,138.83,101120000
1982-10-25,138.81,138.81,133.32,133.32,83720000
1982-10-26,133.29,134.48,131.5,134.48,102080000
1982-10-27,134.48,135.92,134.48,135.29,81670000
1982-10-28,135.28,135.42,133.59,133.59,73590000
1982-10-29,133.54,134.02,132.64,133.72,74830000
1982-11-01,133.72,136.03,133.22,135.47,73530000
1982-11-02,135.48,138.51,135.48,137.49,104770000
1982-11-03,137.53,142.88,137.53,142.87,137010000
1982-11-04,142.85,143.99,141.65,141.85,149350000
1982-11-05,141.85,142.43,141.32,142.16,96550000
1982-11-08,142.12,142.12,139.98,140.44,75240000
1982-11-09,140.48,143.16,140.46,143.02,111220000
1982-11-10,143.04,144.36,140.8,141.16,113240000
1982-11-11,141.15,141.75,139.88,141.75,78410000
1982-11-12,141.75,141.85,139.53,139.53,95080000
1982-11-15,139.54,139.54,137.0,137.03,78900000
1982-11-16,136.97,136.97,134.05,135.42,102910000
1982-11-17,135.47,137.93,135.47,137.93,84440000
1982-11-18,137.93,138.78,137.47,138.34,77620000
1982-11-19,138.35,138.93,137.0,137.02,70310000
1982-11-22,137.03,137.1,134.21,134.22,74960000
1982-11-23,134.21,134.28,132.89,132.93,72920000
1982-11-24,132.92,133.88,132.92,133.88,67220000
1982-11-26,133.89,134.88,133.89,134.88,38810000
1982-11-29,134.89,135.29,133.69,134.2,61080000
1982-11-30,134.2,138.53,134.19,138.53,93470000
1982-12-01,138.56,140.37,138.35,138.72,107850000
1982-12-02,138.72,139.63,138.66,138.82,77600000
1982-12-03,138.87,139.59,138.59,138.69,71540000
1982-12-06,138.7,141.77,138.01,141.77,83880000
1982-12-07,141.79,143.68,141.79,142.72,111620000
1982-12-08,142.71,143.58,141.82,141.82,97430000
1982-12-09,141.8,141.8,139.92,140.0,90320000
1982-12-10,139.99,141.15,139.35,139.57,86430000
1982-12-13,139.57,140.12,139.5,139.95,63140000
1982-12-14,139.99,142.5,137.34,137.4,98380000
1982-12-15,137.4,137.4,135.12,135.24,81030000
1982-12-16,135.22,135.78,134.79,135.3,73680000
1982-12-17,135.35,137.71,135.35,137.49,76010000
1982-12-20,137.49,137.84,136.19,136.25,62210000
1982-12-21,136.24,139.27,136.07,138.61,78010000
1982-12-22,138.63,139.69,138.6,138.83,83470000
1982-12-23,138.84,139.94,138.84,139.72,62880000
1982-12-27,139.73,142.32,139.72,142.17,64690000
1982-12-28,142.18,142.34,140.75,140.77,58610000
1982-12-29,140.77,141.73,140.68,141.24,54810000
1982-12-30,141.24,141.68,140.22,140.33,56380000
1982-12-31,140.34,140.78,140.27,140.64,42110000
1983-01-03,140.65,141.33,138.2,138.34,59080000
1983-01-04,138.33,141.36,138.08,141.36,75530000
1983-01-05,141.35,142.6,141.15,141.96,95390000
1983-01-06,142.01,145.77,142.01,145.27,129410000
